,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.3445,0.0061,0.0895,0.0048,0.1265,0.0027,0.218,0.0034
CULTURE 1,0.2535,0.0031,0.0895,0.0048,0.133,0.0021,0.1205,0.001
CULTURE 2,0.431,0.0082,0.0895,0.0048,0.2485,0.0014,0.1825,0.0068
