,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4225,0.0059,0.0032,0.0046,0.2365,0.0018,0.186,0.0041
CULTURE 1,0.4185,0.0073,0.0032,0.0046,0.3055,0.0055,0.113,0.0018
CULTURE 2,0.424,0.008,0.0032,0.0046,0.269,0.0045,0.155,0.0034
