,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.505,,0.1467,,0.21,,0.295,
CULTURE 1,0.375,,0.1467,,0.14,,0.235,
CULTURE 2,0.22,,0.1467,,0.1,,0.12,
