,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.269,0.0043,0.092,0.0046,0.1365,0.0035,0.1325,0.0009
CULTURE 1,0.2045,0.0063,0.092,0.0046,0.1115,0.0045,0.093,0.0018
CULTURE 2,0.416,0.0094,0.092,0.0046,0.191,0.0036,0.225,0.0058
