,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,37.45%,0.5024%,42.2%,0.2708%,57.65%,0.9087%,45.7667%,1.682%,8.3167%,0.3932%
