,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,24.5%,1.4988%,17.8333%,2.2047%,30.8333%,3.723%,24.3889%,7.4265%,29.9545%,7.4265%,6.5556%,1.7406%
