,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.48,,0.0183,,0.41,,0.07,
CULTURE 1,0.48,,0.0183,,0.275,,0.205,
CULTURE 2,0.535,,0.0183,,0.265,,0.27,
