,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.671,0.0037,0.0657,0.0023,0.345,0.0018,0.326,0.0019
CULTURE 1,0.6665,0.0078,0.0657,0.0023,0.409,0.0026,0.2575,0.0051
CULTURE 2,0.859,0.0033,0.0657,0.0023,0.45,0.002,0.409,0.0013
