,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6595,0.0041,0.1022,0.0027,0.2885,0.0025,0.371,0.0015
CULTURE 1,0.587,0.0045,0.1022,0.0027,0.215,0.0034,0.372,0.001
CULTURE 2,0.821,0.0039,0.1022,0.0027,0.363,0.0032,0.458,0.0007
