,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.69,,0.125,,0.32,,0.37,
CULTURE 1,0.615,,0.125,,0.3,,0.315,
CULTURE 2,0.465,,0.125,,0.225,,0.24,
