,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.812,0.005,0.2112,0.0033,0.3815,0.0039,0.4305,0.0011
CULTURE 1,0.4965,0.0122,0.2112,0.0033,0.2155,0.0075,0.281,0.0047
CULTURE 2,0.8145,0.0049,0.2112,0.0033,0.407,0.0026,0.4075,0.0022
