,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.72,,0.0783,,0.49,,0.23,
CULTURE 1,0.545,,0.0783,,0.48,,0.065,
CULTURE 2,0.515,,0.0783,,0.49,,0.025,
