,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.39,,0.0767,,0.245,,0.145,
CULTURE 1,0.52,,0.0767,,0.19,,0.33,
CULTURE 2,0.49,,0.0767,,0.22,,0.27,
