,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.431,0.0452,0.034,0.0376,0.296,0.0261,0.135,0.019
CULTURE 1,0.478,0.0585,0.034,0.0376,0.334,0.0285,0.144,0.03
CULTURE 2,0.486,0.0542,0.034,0.0376,0.3575,0.0264,0.1285,0.0279
