n_loss,i_loss,kid
0.08349312,0.14524387,1.7259791
0.1482091,0.24162185,0.53499705
0.14949073,0.25193822,0.6338458
0.1494766,0.23745193,0.4469201
0.09073081,0.15583867,1.087957
0.09634743,0.16153206,1.1540583
0.14701839,0.23722278,0.51866674
0.14492382,0.23764698,0.7261923
0.1521958,0.25373515,0.7249724
0.14972016,0.24289608,1.2664917
0.086848706,0.15337816,1.3043091
0.0895999,0.14916937,2.4631176
0.15015478,0.24532302,0.6589136
0.08419748,0.1588602,0.83815634
