,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4545,0.0512,0.0043,0.0448,0.216,0.0287,0.2385,0.0225
CULTURE 1,0.458,0.0663,0.0043,0.0448,0.224,0.0336,0.234,0.0327
CULTURE 2,0.464,0.068,0.0043,0.0448,0.233,0.0334,0.231,0.0346
