,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.875,,0.08,,0.425,,0.45,
CULTURE 1,0.775,,0.08,,0.345,,0.43,
CULTURE 2,0.705,,0.08,,0.325,,0.38,
