,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.49,,0.035,,0.44,,0.05,
CULTURE 1,0.55,,0.035,,0.345,,0.205,
CULTURE 2,0.535,,0.035,,0.085,,0.45,
