,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.87,,0.0667,,0.485,,0.385,
CULTURE 1,0.71,,0.0667,,0.44,,0.27,
CULTURE 2,0.75,,0.0667,,0.46,,0.29,
