,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.485,0.0322,0.0085,0.0296,0.303,0.0167,0.182,0.0154
CULTURE 1,0.4965,0.0567,0.0085,0.0296,0.2795,0.0307,0.217,0.0261
CULTURE 2,0.478,0.0433,0.0085,0.0296,0.3255,0.0184,0.1525,0.0249
