,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.362,0.0027,0.1432,0.0037,0.21,0.0016,0.152,0.0012
CULTURE 1,0.2,0.002,0.1432,0.0037,0.1545,0.001,0.0455,0.001
CULTURE 2,0.4675,0.0085,0.1432,0.0037,0.283,0.0037,0.1845,0.0048
