,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,25.5%,0.2178%,19.0%,0.0728%,21.3333%,0.0311%,21.9444%,0.3217%,21.4167%,0.3217%,2.9444%,0.083%
