,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,14.0%,0.0%,12.5%,0.0%,14.5%,0.0%,13.6667%,0.0%,13.9545%,0.0%,1.1667%,0.0%
