,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.729,0.0594,0.0623,0.035,0.3935,0.0238,0.3355,0.0356
CULTURE 1,0.5685,0.039,0.0623,0.035,0.2665,0.0225,0.302,0.0165
CULTURE 2,0.595,0.0455,0.0623,0.035,0.304,0.018,0.291,0.0275
