,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.49,,0.1683,,0.2,,0.29,
CULTURE 1,0.415,,0.1683,,0.22,,0.195,
CULTURE 2,0.2,,0.1683,,0.095,,0.105,
