"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.14125238>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.2534921>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=0.56507355>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.14268969>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.23424238>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=0.6397777>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.14554492>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.24010327>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=0.72677946>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.1426886>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.24556215>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=0.77455276>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.14854093>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.23821354>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=0.92375165>}]"
