,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.725,,0.19,,0.34,,0.385,
CULTURE 1,0.425,,0.19,,0.215,,0.21,
CULTURE 2,0.695,,0.19,,0.4,,0.295,
