,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.3565,0.006,0.1058,0.0059,0.1805,0.003,0.176,0.003
CULTURE 1,0.2865,0.0133,0.1058,0.0059,0.1525,0.0024,0.134,0.0108
CULTURE 2,0.534,0.0117,0.1058,0.0059,0.268,0.0072,0.266,0.0045
