,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.195,,0.0567,,0.12,,0.075,
CULTURE 1,0.24,,0.0567,,0.165,,0.075,
CULTURE 2,0.32,,0.0567,,0.08,,0.24,
